m2_price,square,rooms,micro_district,district,floor,floors,Day,Month,Year,building_type,Construction_year,condition,price
1134,97,3,25,5,3,13,7,12,2022,2,2020,3,109999
796,41,1,83,5,12,14,7,12,2022,2,2021,3,33000
793,111,3,113,1,4,13,7,12,2022,2,2021,1,88000
1100,35,1,54,4,7,9,7,12,2022,1,2021,2,38500
1156,64,2,83,5,3,13,7,12,2022,2,2020,3,73999
1396,111,3,4,3,11,16,7,12,2022,2,2017,3,155000
895,57,2,104,1,7,12,7,12,2022,1,2020,3,51000
1218,39,1,37,5,12,13,7,12,2022,2,2016,4,47500
800,96,3,107,3,10,10,7,12,2022,2,2022,1,76800
1517,87,3,37,1,4,10,7,12,2022,2,2018,2,132000
1101,69,2,86,1,7,10,7,12,2022,2,2020,2,76000
1078,58,1,89,4,6,10,7,12,2022,2,2020,3,62500
850,86,2,49,1,1,12,7,12,2022,2,2020,1,73100
988,80,3,14,1,8,9,7,12,2022,3,2020,2,79000
1250,48,2,54,5,3,10,7,12,2022,1,2017,2,60000
881,135,3,117,1,5,5,7,12,2022,1,2017,2,119000
846,65,3,24,1,-1,9,7,12,2022,3,2017,4,55000
1109,78,2,81,3,8,10,7,12,2022,2,2016,3,86500
971,34,1,83,4,9,9,7,12,2022,3,2016,1,33000
900,45,1,37,5,1,9,7,12,2022,3,2016,1,40500
1000,33,1,18,4,9,9,7,12,2022,3,2016,6,33000
1318,44,2,7,1,1,5,7,12,2022,1,2016,2,58000
1034,145,4,6,5,9,10,7,12,2022,1,2016,3,150000
724,87,3,61,5,14,14,7,12,2022,2,2021,1,63000
1030,67,2,83,1,10,10,7,12,2022,2,2021,1,69000
1237,48,2,64,5,3,9,7,12,2022,1,2017,2,60000
1000,42,1,107,4,8,9,7,12,2022,2,2017,2,42000
986,35,1,125,4,3,5,7,12,2022,1,1985,4,34500
795,44,2,100,3,3,3,7,12,2022,1,1985,6,35000
781,96,3,83,1,6,12,7,12,2022,2,2022,6,75000
1081,62,3,36,4,8,9,7,12,2022,3,1980,6,67000
1350,50,2,89,4,8,9,7,12,2022,3,1975,6,67500
1154,44,2,87,1,4,4,7,12,2022,3,1975,6,51000
1163,43,2,37,1,2,4,7,12,2022,3,1965,6,50000
1045,67,2,10,1,10,10,7,12,2022,1,2020,6,70000
1519,87,3,49,1,4,9,7,12,2022,2,2019,6,132000
1050,72,3,83,3,5,5,7,12,2022,1,1969,6,76000
922,45,1,83,5,1,9,7,12,2022,3,2022,6,41500
1093,107,3,83,4,8,14,7,12,2022,2,2019,6,117000
1043,70,3,100,3,5,5,7,12,2022,1,1990,6,73000
1003,75,2,83,1,9,12,7,12,2022,1,2021,6,75000
986,213,6,29,3,10,14,7,12,2022,2,2016,6,210000
1070,112,4,83,5,5,6,7,12,2022,3,1992,6,120000
813,75,4,36,5,5,5,7,12,2022,1,1990,6,61000
1279,34,1,84,4,7,9,7,12,2022,3,1987,6,43500
1243,185,4,52,1,11,15,7,12,2022,2,2022,1,230000
1050,120,3,106,5,1,18,6,12,2022,2,2014,3,126000
933,30,1,33,1,10,12,6,12,2022,2,2022,3,28000
933,30,1,7,1,10,12,6,12,2022,2,2022,3,28000
840,122,4,82,1,12,14,6,12,2022,2,2022,1,102480
1200,30,1,6,3,3,3,6,12,2022,1,2022,1,36000
669,88,3,33,1,13,16,6,12,2022,2,2022,1,58900
850,99,3,83,1,6,10,6,12,2022,2,2022,1,84150
671,73,2,34,1,13,16,6,12,2022,2,2022,7,49000
1288,132,3,88,3,7,12,6,12,2022,1,2022,3,170000
719,48,1,29,4,11,16,6,12,2022,2,2022,1,34500
1087,69,2,113,5,3,9,6,12,2022,1,2022,3,75000
804,45,2,7,5,7,9,6,12,2022,3,2020,3,36200
936,55,3,83,3,4,4,6,12,2022,1,2020,4,51500
1026,58,3,83,1,1,4,6,12,2022,3,2020,2,59500
1091,44,2,18,5,4,4,6,12,2022,3,2020,2,48000
1179,42,2,17,1,4,4,6,12,2022,3,2020,4,49500
1575,127,4,115,3,7,9,6,12,2022,1,2020,3,200000
1288,163,5,10,1,4,5,6,12,2022,1,2020,3,210000
1040,62,2,5,5,12,16,6,12,2022,1,2020,3,64500
1013,75,3,83,5,2,9,6,12,2022,1,2020,2,76000
839,87,4,4,1,5,5,6,12,2022,3,2020,2,73000
1153,36,1,67,1,8,9,6,12,2022,3,2020,3,41500
1048,52,1,10,1,8,12,6,12,2022,3,2020,2,54500
880,76,2,2,1,11,12,6,12,2022,2,2021,1,66880
1408,103,3,83,1,3,12,6,12,2022,2,2019,3,145000
1078,58,2,64,3,7,9,6,12,2022,3,1989,2,62500
1288,163,5,14,5,4,5,6,12,2022,1,1989,3,210000
869,65,2,100,1,3,9,6,12,2022,3,1989,3,56500
917,60,2,7,1,5,9,6,12,2022,3,1989,6,55000
1033,45,2,33,1,2,4,6,12,2022,2,1989,6,46500
750,104,3,100,1,8,14,6,12,2022,2,2022,1,78000
1111,63,2,10,1,9,11,6,12,2022,1,2017,1,70000
1188,80,2,83,3,10,12,6,12,2022,2,2021,3,95000
1577,52,1,87,1,6,12,6,12,2022,2,2020,3,82000
1208,48,1,68,1,4,10,6,12,2022,2,2018,2,58000
1070,50,1,83,1,5,12,6,12,2022,2,2020,2,53500
1345,110,3,33,3,8,12,6,12,2022,2,2010,4,148000
1045,67,2,67,1,10,10,6,12,2022,2,2019,2,70000
1233,30,1,106,3,3,3,6,12,2022,1,2019,2,37000
1043,47,2,29,1,4,4,6,12,2022,3,2019,4,49000
1047,43,2,100,3,1,4,6,12,2022,1,2019,6,45000
1316,38,1,12,3,10,12,6,12,2022,2,2018,4,50000
1000,72,2,7,1,8,12,6,12,2022,2,2018,2,72000
824,42,1,24,1,12,14,6,12,2022,2,2022,2,35000
838,65,3,6,5,3,5,6,12,2022,1,1990,2,54500
988,85,2,2,1,11,12,6,12,2022,2,2021,2,84000
1116,50,2,93,1,11,12,6,12,2022,2,2020,2,55800
936,55,3,12,3,4,4,6,12,2022,1,2020,2,51500
1055,73,2,7,3,2,12,6,12,2022,2,2021,2,77000
696,100,5,29,5,2,9,6,12,2022,3,2021,4,69500
1300,50,2,100,1,3,5,6,12,2022,3,2021,4,65000
1250,30,1,100,3,3,3,6,12,2022,1,2021,4,37500
1074,47,2,125,1,2,4,6,12,2022,3,2021,4,50500
1048,52,1,11,1,8,12,6,12,2022,3,2021,2,54500
1033,60,3,83,4,3,4,6,12,2022,3,2021,2,62000
1033,46,2,36,1,2,4,6,12,2022,3,2021,2,47500
1208,48,1,6,1,4,10,6,12,2022,3,2021,2,58000
364,44,1,36,4,6,9,6,12,2022,1,2022,1,16000
1096,47,2,95,1,2,4,6,12,2022,3,2022,4,51500
1048,52,1,83,1,8,12,6,12,2022,2,2022,2,54500
750,130,4,24,1,8,14,6,12,2022,2,2022,1,97500
1250,30,1,7,3,3,3,6,12,2022,1,2022,2,37500
770,141,3,83,3,8,12,6,12,2022,2,2020,1,108570
766,111,3,10,4,11,13,6,12,2022,1,2020,1,85000
991,58,3,83,1,3,4,6,12,2022,3,2020,2,57500
1045,67,2,83,1,10,11,6,12,2022,2,2020,2,70000
777,45,1,32,3,14,18,6,12,2022,1,2020,1,35000
1069,58,3,83,1,1,4,6,12,2022,3,2020,2,62000
850,42,1,100,3,10,18,6,12,2022,1,2020,1,35500
574,47,1,7,5,10,10,6,12,2022,2,2022,1,27000
690,88,3,29,1,14,16,6,12,2022,2,2024,1,60720
974,39,1,44,4,1,5,6,12,2022,3,2024,2,38000
1048,52,1,44,1,8,12,6,12,2022,2,2017,2,54500
800,63,2,15,1,8,14,6,12,2022,1,2022,1,50400
1357,77,4,14,1,8,10,6,12,2022,2,2015,2,104500
735,122,4,14,1,3,9,6,12,2022,2,2021,2,89800
889,63,2,83,1,7,12,6,12,2022,2,2022,1,56000
756,86,3,104,5,9,9,6,12,2022,2,2021,1,65000
1000,48,1,100,1,8,9,6,12,2022,3,2022,2,48000
1250,30,1,83,3,3,3,6,12,2022,1,2022,2,37500
1062,80,3,37,1,5,5,6,12,2022,1,2022,2,85000
1246,34,1,87,1,1,9,6,12,2022,3,2022,6,43000
1450,100,3,86,3,7,9,6,12,2022,2,2017,3,145000
1450,100,3,0,3,7,9,6,12,2022,2,2017,3,145000
1117,60,2,83,1,7,7,6,12,2022,2,2017,3,67000
1037,67,2,37,1,10,10,6,12,2022,2,2019,3,69500
1300,69,2,11,1,2,4,6,12,2022,2,2022,7,89700
1030,67,2,83,1,10,10,6,12,2022,2,2022,3,69000
1103,78,2,7,3,8,10,6,12,2022,2,2022,3,86000
770,141,3,14,3,8,12,6,12,2022,2,2020,1,108600
1679,140,4,11,1,11,11,6,12,2022,2,2017,2,235000
1000,89,4,82,4,8,9,6,12,2022,1,2017,2,89000
1008,63,3,60,5,3,5,6,12,2022,1,1972,4,63500
1318,44,2,83,1,1,5,6,12,2022,1,1972,3,58000
1143,42,2,64,1,15,18,6,12,2022,3,1972,4,48000
780,131,3,10,1,10,14,6,12,2022,2,2022,1,102180
1081,62,3,67,4,8,9,6,12,2022,3,1980,6,67000
989,46,2,34,1,5,5,6,12,2022,3,1980,6,45500
780,42,1,88,1,14,14,6,12,2022,2,2022,1,32760
1053,47,2,95,1,4,4,6,12,2022,3,2022,2,49500
1045,67,2,37,1,10,10,6,12,2022,2,2020,2,70000
1235,68,3,18,1,8,9,6,12,2022,3,2020,3,84000
776,58,2,51,5,4,4,6,12,2022,2,2015,2,45000
1076,172,4,29,3,3,4,6,12,2022,1,2014,2,185000
861,122,5,100,1,9,10,6,12,2022,2,2021,1,105000
1200,60,3,96,3,2,5,6,12,2022,1,2021,4,72000
1067,52,2,90,1,5,9,6,12,2022,3,2021,6,55500
1213,47,1,83,3,5,12,6,12,2022,2,2020,2,57000
1312,80,2,83,5,5,9,6,12,2022,2,2016,3,105000
1364,110,4,1,5,6,10,6,12,2022,1,2016,3,150000
587,109,3,12,5,9,10,6,12,2022,2,2022,7,63999
1204,54,2,33,4,1,9,6,12,2022,3,2022,2,65000
854,137,4,4,3,12,14,6,12,2022,2,2021,1,117000
954,65,2,60,5,5,11,6,12,2022,2,2017,1,62000
1030,67,2,36,1,10,10,6,12,2022,1,2017,3,69000
1033,30,1,12,3,3,3,6,12,2022,1,2017,2,31000
1246,42,2,75,1,3,4,6,12,2022,3,2017,2,52700
906,127,3,75,3,9,9,6,12,2022,3,1984,2,115000
1087,104,3,129,1,7,10,6,12,2022,2,2018,3,113000
1087,104,3,2,1,7,10,6,12,2022,2,2018,3,113000
1129,62,3,52,3,7,9,6,12,2022,3,2018,4,70000
1086,46,2,7,1,1,4,6,12,2022,3,2018,4,49500
1186,70,2,7,3,8,13,6,12,2022,1,2018,4,83000
1116,69,3,33,1,7,9,6,12,2022,1,2018,3,77000
925,146,3,6,3,10,10,6,12,2022,2,2018,2,135000
733,90,3,104,3,6,16,6,12,2022,2,2022,1,66000
1074,47,2,131,1,2,4,6,12,2022,3,2022,1,50500
902,51,1,14,1,9,9,6,12,2022,3,2021,3,46000
902,51,2,113,1,9,9,6,12,2022,3,2021,3,46000
603,58,2,33,4,5,5,6,12,2022,1,2021,3,35000
1219,48,1,29,1,3,10,6,12,2022,1,2021,3,58500
1032,62,2,15,5,12,16,6,12,2022,1,2021,3,64000
1048,52,1,4,1,8,12,6,12,2022,2,2021,3,54500
1154,44,2,14,1,4,4,6,12,2022,1,2021,2,51000
1000,78,2,100,3,4,16,6,12,2022,2,2018,2,77800
1190,42,1,7,1,8,12,6,12,2022,2,2018,2,50000
1115,78,2,83,3,8,10,6,12,2022,1,2018,2,87000
1061,33,1,24,3,9,9,6,12,2022,3,1990,6,35000
1022,67,2,83,1,10,10,6,12,2022,2,1990,6,68500
1152,71,3,131,1,8,9,6,12,2022,3,1990,2,82000
980,74,2,80,3,4,16,6,12,2022,2,1990,1,72520
1230,50,2,18,1,5,5,6,12,2022,1,1990,1,61500
1125,60,2,83,1,7,8,6,12,2022,2,1990,3,67500
714,70,2,76,1,12,12,6,12,2022,2,1990,1,50000
1045,67,2,49,1,10,10,6,12,2022,2,1990,3,70000
1166,32,1,83,3,3,3,6,12,2022,1,1990,2,37300
1053,47,2,7,1,4,4,6,12,2022,3,1990,2,49500
1030,67,2,24,1,10,10,6,12,2022,1,1990,2,69000
1065,46,2,75,4,4,5,6,12,2022,1,1990,2,49000
864,44,1,83,1,5,14,6,12,2022,1,2022,1,38000
1061,33,1,16,3,9,9,6,12,2022,3,2022,6,35000
1065,46,2,76,4,1,4,6,12,2022,1,2022,6,49000
1052,58,2,7,3,7,9,6,12,2022,3,2022,6,61000
750,105,3,2,1,8,14,6,12,2022,1,2022,1,78600
886,66,2,75,1,12,13,6,12,2022,1,2022,1,58500
739,88,3,113,5,11,14,6,12,2022,1,2022,1,65000
736,77,2,8,1,9,14,6,12,2022,1,2022,1,56700
850,86,2,75,1,9,12,6,12,2022,1,2022,1,73100
1267,30,1,7,4,1,5,6,12,2022,3,2022,4,38000
886,66,2,57,1,12,13,6,12,2022,2,2022,3,58500
1045,67,2,18,1,10,12,6,12,2022,2,2021,3,70000
947,141,3,60,5,8,10,6,12,2022,1,2021,3,133500
1107,28,1,83,1,1,3,6,12,2022,1,2021,2,31000
1043,47,2,4,1,4,4,6,12,2022,3,2021,2,49000
1229,48,1,29,1,4,10,6,12,2022,2,2018,2,59000
979,47,1,83,1,10,12,6,12,2022,1,2018,3,46000
992,64,2,113,1,6,12,6,12,2022,1,2018,3,63500
983,58,3,7,1,4,4,6,12,2022,3,2018,6,57000
977,44,1,83,1,7,9,6,12,2022,1,2020,2,43000
1043,47,2,16,1,4,4,6,12,2022,3,2020,2,49000
1065,46,2,107,3,1,4,6,12,2022,1,2020,4,49000
1173,52,2,7,3,7,9,6,12,2022,3,2020,4,61000
1140,50,1,69,3,3,10,6,12,2022,1,2020,2,57000
800,50,1,98,1,5,11,6,12,2022,1,2020,5,40000
1045,67,2,105,1,10,10,6,12,2022,2,2020,3,70000
1045,67,2,113,1,10,10,6,12,2022,1,2020,3,70000
806,93,3,88,1,11,12,6,12,2022,2,2022,3,75000
1159,71,4,75,1,8,9,6,12,2022,3,1990,3,82500
1138,58,3,104,1,1,4,6,12,2022,3,1978,3,66000
1733,101,3,83,1,7,14,6,12,2022,2,2019,3,175000
957,141,2,83,5,8,10,6,12,2022,1,2018,3,135000
1012,80,3,7,5,4,6,6,12,2022,1,2016,3,81000
1096,47,2,18,1,1,5,6,12,2022,1,1975,3,51500
981,54,2,95,1,5,10,6,12,2022,2,2021,3,53000
946,61,3,13,5,2,5,6,12,2022,3,1970,3,57500
891,359,6,83,1,9,9,6,12,2022,1,2015,3,320000
977,64,2,83,1,6,12,6,12,2022,2,2022,3,62500
993,146,3,83,5,8,10,5,12,2022,1,2022,3,145000
798,42,1,83,1,4,9,5,12,2022,2,2022,1,33500
993,146,3,83,3,8,10,5,12,2022,1,2022,3,145000
903,31,1,83,1,5,10,5,12,2022,2,2022,1,28000
786,42,1,83,1,14,14,5,12,2022,2,2022,1,33000
1086,58,3,14,1,3,4,5,12,2022,3,2022,4,63000
1154,78,3,30,3,5,5,5,12,2022,1,2022,2,90000
585,109,3,83,5,9,10,5,12,2022,2,2022,1,63999
742,97,3,15,3,12,15,5,12,2022,2,2022,1,72000
750,105,3,89,1,8,14,5,12,2022,1,2022,1,78750
1558,77,2,18,1,10,10,5,12,2022,1,2022,3,120000
763,45,1,34,1,13,14,5,12,2022,2,2022,1,34320
1163,86,3,51,1,3,8,5,12,2022,2,2022,1,100000
830,66,2,75,1,2,12,5,12,2022,2,2021,1,54800
782,131,3,83,1,10,14,5,12,2022,2,2022,1,102500
756,104,3,83,1,8,14,5,12,2022,2,2022,1,78615
1050,40,1,83,1,2,12,5,12,2022,1,2022,1,42000
1104,47,2,84,5,8,12,5,12,2022,1,2022,2,51900
884,63,2,83,1,7,12,5,12,2022,2,2022,1,55700
1133,60,2,83,1,7,7,5,12,2022,2,2020,3,68000
1007,74,3,52,5,1,5,5,12,2022,1,2020,2,74500
930,86,4,24,3,9,9,5,12,2022,3,2020,2,80000
1167,36,1,74,5,1,9,5,12,2022,3,2020,2,42000
1138,65,3,83,5,8,9,5,12,2022,3,2020,2,74000
789,90,3,83,1,11,13,5,12,2022,2,2021,2,70700
750,78,2,60,1,14,14,5,12,2022,1,2022,1,58200
750,111,3,113,1,14,14,5,12,2022,1,2022,1,83505
782,131,3,4,1,10,14,5,12,2022,2,2022,1,102500
700,48,1,83,4,11,16,5,12,2022,1,2022,1,33600
750,77,2,59,1,5,12,5,12,2022,1,2023,1,57750
750,77,2,88,1,5,12,5,12,2022,1,2024,1,57750
967,75,2,83,5,6,9,5,12,2022,1,2022,1,72500
880,25,1,83,4,3,8,5,12,2022,1,2022,1,22000
927,55,1,52,5,4,9,5,12,2022,2,2022,3,51000
1050,40,1,115,1,2,12,5,12,2022,1,2022,1,42000
1202,104,3,131,1,13,14,5,12,2022,2,2019,1,125000
864,140,3,4,3,8,9,5,12,2022,2,2011,3,121000
1035,57,2,83,1,5,7,5,12,2022,1,2011,3,59000
1093,43,1,33,1,6,12,5,12,2022,1,2011,1,47000
780,42,1,10,1,14,14,5,12,2022,2,2011,1,32947
837,68,3,33,3,1,4,5,12,2022,1,2011,4,56900
916,154,3,79,5,6,7,5,12,2022,1,2011,3,141000
870,221,6,6,1,14,14,5,12,2022,1,2011,3,192270
1342,48,1,10,1,9,9,5,12,2022,1,2011,3,64400
1049,81,3,64,5,9,10,5,12,2022,1,2011,3,85000
1011,46,1,33,1,5,9,5,12,2022,3,2011,3,46500
1172,61,3,33,3,1,9,5,12,2022,3,2011,2,71500
1155,58,2,84,1,4,9,5,12,2022,3,2011,2,67000
780,131,3,5,1,10,14,5,12,2022,2,2011,1,102461
1064,117,3,10,3,8,16,5,12,2022,2,2018,3,124500
1256,43,2,2,1,1,4,5,12,2022,3,2018,3,54000
1064,117,3,83,3,6,16,5,12,2022,2,2018,3,124500
833,60,2,10,3,5,5,5,12,2022,1,2018,3,50000
1060,58,3,51,1,1,4,5,12,2022,3,2018,3,61500
1058,52,2,120,1,5,9,5,12,2022,3,2018,3,55000
1509,53,3,5,3,2,4,5,12,2022,1,2018,3,80000
1000,121,4,88,3,16,16,5,12,2022,1,2018,3,121000
1000,74,2,114,3,4,16,5,12,2022,1,2018,3,74000
702,48,1,26,4,11,16,5,12,2022,1,2022,1,33700
1091,44,2,95,1,3,4,5,12,2022,3,2022,1,48000
1058,52,2,114,1,5,9,5,12,2022,3,2022,1,55000
1208,48,1,67,1,4,9,5,12,2022,2,2018,1,58000
736,122,3,113,1,3,9,5,12,2022,2,2021,1,89800
917,60,2,83,1,5,9,5,12,2022,3,2021,6,55000
1000,58,2,83,5,7,13,5,12,2022,2,2021,6,58000
1192,130,3,88,5,2,10,5,12,2022,1,2021,6,155000
960,50,2,131,1,3,4,5,12,2022,3,2021,4,48000
993,146,3,83,5,8,10,5,12,2022,1,2015,2,145000
798,42,1,4,1,4,9,5,12,2022,2,2020,2,33500
1208,60,2,0,1,5,13,5,12,2022,2,2021,1,72500
586,109,3,75,5,9,10,5,12,2022,2,2022,1,63999
895,57,1,65,1,7,12,5,12,2022,2,2020,1,51000
1119,80,2,60,3,10,12,5,12,2022,2,2021,1,89500
975,80,4,24,1,8,9,5,12,2022,3,2021,3,78000
1020,50,1,83,1,1,12,5,12,2022,2,2020,2,51000
1097,103,3,83,1,8,10,5,12,2022,2,2018,3,113000
1235,81,3,10,5,4,6,5,12,2022,1,2018,3,100000
1033,45,2,83,3,5,5,5,12,2022,3,2018,3,46500
1143,77,2,89,1,8,12,5,12,2022,2,2020,3,88000
1075,80,3,10,1,2,10,5,12,2022,2,2017,3,86000
1029,52,2,10,1,5,6,5,12,2022,1,2017,2,54000
1051,118,3,47,1,12,14,5,12,2022,2,2023,2,124000
1261,46,2,114,5,12,12,5,12,2022,2,2023,2,58000
1263,99,3,73,3,6,10,5,12,2022,2,2016,2,125000
940,42,1,49,4,7,9,5,12,2022,1,2020,3,39500
850,86,2,10,1,1,12,5,12,2022,2,2020,1,73100
967,30,1,83,1,7,10,5,12,2022,2,2022,1,29000
1098,102,4,113,1,10,10,5,12,2022,1,2022,1,112000
1288,163,5,23,1,4,5,5,12,2022,1,2022,2,210000
1065,62,3,87,5,1,5,5,12,2022,1,2022,4,66000
1058,52,2,15,1,1,4,5,12,2022,3,2022,4,55000
1029,62,3,114,1,9,9,5,12,2022,3,2022,2,63800
439,41,2,34,3,1,2,5,12,2022,2,2012,2,18000
798,42,1,10,1,4,9,5,12,2022,2,2020,2,33500
1500,121,3,83,5,5,8,5,12,2022,1,2022,1,181500
690,88,3,83,5,11,14,5,12,2022,2,2021,1,60720
731,78,2,75,1,4,12,5,12,2022,2,2018,1,57000
900,100,2,73,1,3,14,5,12,2022,1,2022,1,90000
969,64,2,7,1,3,12,5,12,2022,1,2022,3,62000
1182,220,4,10,1,1,2,5,12,2022,1,2021,1,260000
825,63,3,71,5,8,9,5,12,2022,3,2021,1,52000
988,88,3,1,1,6,10,5,12,2022,2,2016,3,86900
833,42,1,75,1,4,9,5,12,2022,2,2016,3,35000
772,90,2,83,5,9,9,5,12,2022,2,2016,3,69500
1330,115,3,34,1,6,15,5,12,2022,2,2022,1,152950
1128,47,1,29,1,13,13,5,12,2022,2,2021,1,53000
1100,125,3,1,1,11,18,5,12,2022,2,2025,1,137500
1070,50,1,5,1,5,12,5,12,2022,2,2025,1,53500
1500,94,2,36,5,7,8,5,12,2022,1,2022,1,141000
1155,58,3,4,1,3,4,5,12,2022,1,2022,3,67000
1387,62,3,109,1,9,9,5,12,2022,3,2022,3,86000
823,79,2,29,4,5,13,5,12,2022,1,2022,1,65000
843,70,3,0,3,3,12,5,12,2022,1,2022,1,59000
1070,50,1,8,1,5,12,5,12,2022,2,2020,1,53500
2723,112,3,83,1,7,8,5,12,2022,2,2020,1,305000
1032,62,2,7,5,12,16,5,12,2022,1,2022,3,64000
943,53,1,49,1,3,10,5,12,2022,1,2022,1,50000
535,86,3,15,3,2,4,5,12,2022,1,2022,1,46000
1208,48,2,83,1,2,4,5,12,2022,3,2022,2,58000
1500,60,1,84,3,10,14,5,12,2022,1,2021,2,90000
937,87,3,75,1,9,9,5,12,2022,3,2021,2,81500
795,39,1,18,4,4,4,5,12,2022,1,1971,4,31000
672,96,3,5,1,5,13,5,12,2022,2,2023,1,64500
1054,37,1,5,1,5,5,5,12,2022,1,1991,6,39000
1016,64,3,33,1,1,4,5,12,2022,3,1991,2,65000
990,48,1,33,1,8,9,5,12,2022,2,2022,3,47500
1086,35,1,29,1,5,5,5,12,2022,2,2022,4,38000
70,87,3,90,5,11,14,5,12,2022,2,2021,1,6050
1000,88,3,83,1,6,10,5,12,2022,2,2021,3,88000
1000,133,3,114,1,4,13,5,12,2022,2,2022,1,133000
702,48,1,12,4,11,16,5,12,2022,1,2022,1,33700
1053,75,2,111,1,5,12,5,12,2022,1,2020,3,79000
1061,57,2,114,3,7,9,5,12,2022,3,2020,2,60500
1067,45,2,64,1,3,4,5,12,2022,3,2020,2,48000
1091,44,2,100,1,3,4,5,12,2022,3,2020,2,48000
1000,74,2,67,3,4,16,5,12,2022,2,2018,1,74000
1000,74,2,6,3,4,16,5,12,2022,2,2018,1,74000
1360,43,1,44,1,3,3,5,12,2022,1,2013,2,58500
1092,130,3,4,3,7,10,5,12,2022,1,2013,2,142000
1376,149,4,83,1,4,8,5,12,2022,2,2021,3,205000
1083,76,2,0,1,5,12,5,12,2022,1,2021,3,82000
1234,32,1,37,1,1,4,5,12,2022,3,2021,2,39500
976,85,3,75,1,7,9,5,12,2022,3,2021,3,83000
786,42,1,83,1,4,9,5,12,2022,2,2020,1,33000
1115,130,3,120,3,7,12,5,12,2022,1,2020,1,145000
1217,30,1,68,3,3,3,5,12,2022,1,2020,2,36500
1239,71,2,85,3,4,12,5,12,2022,2,2020,2,88000
1060,58,3,4,1,1,4,5,12,2022,3,2020,2,61500
1450,100,3,83,3,7,9,5,12,2022,2,2020,3,145000
1116,69,3,68,1,7,9,5,12,2022,1,2021,3,77000
830,66,2,96,1,2,12,5,12,2022,2,2021,3,54800
1191,34,1,11,1,4,5,5,12,2022,3,1980,4,40500
981,53,2,83,4,9,9,5,12,2022,3,1982,2,52000
944,45,1,122,1,7,9,5,12,2022,3,1982,2,42500
1016,61,2,70,1,7,9,5,12,2022,2,1982,2,62000
1000,42,2,51,5,5,5,5,12,2022,1,1982,2,42000
1088,97,3,83,1,7,12,5,12,2022,2,1982,2,105500
730,43,1,67,1,2,12,5,12,2022,2,2021,1,31400
850,112,3,36,1,4,13,5,12,2022,2,2021,1,95200
1000,54,1,83,1,4,14,5,12,2022,2,2020,1,54000
1119,118,4,7,1,10,12,5,12,2022,2,2020,3,132000
1193,197,4,83,1,3,9,5,12,2022,2,2020,3,235000
1081,43,2,4,1,5,5,5,12,2022,3,2020,6,46500
1554,74,2,83,1,7,8,5,12,2022,1,2020,6,115000
1389,54,3,75,4,3,5,5,12,2022,1,1969,3,75000
913,53,3,83,1,3,5,5,12,2022,1,1972,6,48400
1000,55,2,33,5,5,5,5,12,2022,1,1972,2,55000
850,244,6,45,1,13,14,5,12,2022,2,2019,2,207400
1235,51,2,83,3,6,10,5,12,2022,2,2016,2,63000
790,90,2,24,3,11,16,5,12,2022,2,2022,2,71100
1030,84,2,37,1,7,12,5,12,2022,1,2019,1,86500
1147,58,3,78,1,3,4,5,12,2022,1,2019,1,66500
1036,84,2,45,1,12,12,5,12,2022,1,2019,1,87000
1121,58,2,83,1,9,13,5,12,2022,2,2021,1,65000
1351,77,3,24,1,12,14,5,12,2022,1,2022,3,104000
944,45,1,98,1,7,9,5,12,2022,3,2022,2,42500
786,42,1,83,1,14,15,5,12,2022,2,2022,1,33000
1552,116,3,10,3,10,25,5,12,2022,2,2016,3,180000
1349,63,2,65,5,5,12,5,12,2022,2,2019,3,85000
1298,42,1,1,1,2,12,5,12,2022,2,2017,3,54500
979,48,2,85,4,3,5,5,12,2022,1,1990,4,47000
1133,36,1,75,4,3,9,5,12,2022,2,1989,4,40800
956,45,1,4,4,4,9,5,12,2022,3,1989,4,43000
1349,63,2,75,5,5,12,5,12,2022,2,2019,3,85000
819,36,1,115,1,10,10,5,12,2022,2,2022,3,29500
1106,33,1,106,4,1,5,5,12,2022,3,2022,2,36500
882,68,2,0,5,8,10,5,12,2022,1,2022,2,60000
980,103,3,76,1,2,14,5,12,2022,2,2022,1,100940
1291,43,2,90,1,1,4,5,12,2022,3,2022,4,55500
944,63,2,83,5,12,12,5,12,2022,2,2022,2,59500
1163,43,2,106,3,1,4,5,12,2022,3,2022,4,50000
1117,103,3,83,1,3,8,5,12,2022,1,2022,2,115000
982,57,1,7,1,7,12,4,12,2022,2,2022,2,56000
1121,58,2,75,1,9,13,4,12,2022,1,2022,3,65000
1073,75,2,75,1,5,12,4,12,2022,2,2022,3,80500
944,45,1,113,1,4,9,4,12,2022,1,2022,3,42500
990,100,3,15,5,7,10,4,12,2022,2,2015,3,99000
1280,82,4,106,1,5,6,4,12,2022,1,1989,3,105000
921,57,2,36,1,2,9,4,12,2022,3,1989,2,52500
1000,60,3,29,3,3,4,4,12,2022,1,1989,4,60000
1179,106,3,4,1,4,10,4,12,2022,2,2018,3,125000
1049,81,3,7,5,9,10,4,12,2022,1,2018,3,85000
1033,60,2,54,1,7,10,4,12,2022,1,2018,3,62000
806,18,1,83,1,5,5,4,12,2022,3,2018,3,14500
1022,67,3,83,1,5,9,4,12,2022,3,2018,3,68500
929,84,3,84,1,8,10,4,12,2022,3,2021,3,78000
984,64,2,7,1,6,12,4,12,2022,2,2022,3,63000
931,58,2,15,1,7,7,4,12,2022,2,2020,3,54000
